Order Date,Product Category,Sales per Unit,Quantity,Total Sales
2024-05-21,Clothing,100,1,100
2024-05-21,Ornaments,15,1,15
2024-05-21,Ornaments,80,2,160
2024-05-21,Clothing,165,1,165
2024-05-21,Ornaments,15,1,15
2024-05-21,Ornaments,20,5,100
2024-05-21,Clothing,123,2,246
2024-05-21,Clothing,97,5,485
2024-05-21,Ornaments,10,2,20
2024-05-21,Other,50,1,50
2024-05-21,Clothing,85,4,340
2024-05-21,Ornaments,77,1,77
2024-05-21,Clothing,65,2,130
2024-05-21,Ornaments,25,2,50
2024-05-21,Other,10,2,20
2024-05-21,Clothing,125,1,125
2024-05-21,Clothing,70,1,70
2024-05-21,Clothing,150,4,600
2024-05-21,Clothing,100,2,200
2024-05-21,Clothing,137,1,137
2024-05-21,Clothing,97,2,194
2024-05-21,Ornaments,50,1,50
2024-05-21,Other,9,1,9
2024-05-21,Ornaments,110,1,110
2024-05-21,Ornaments,15,1,15
2024-05-21,Other,63,4,252
2024-05-21,Ornaments,20,2,40
2024-05-21,Clothing,60,2,120
2024-05-21,Other,15,3,45
2024-05-21,Clothing,137,1,137
2024-05-21,Clothing,70,4,280
2024-05-21,Other,10,1,10
2024-05-21,Clothing,92,1,92
2024-05-21,Ornaments,60,4,240
2024-05-21,Clothing,97,1,97
2024-05-21,Clothing,140,1,140
2024-05-21,Clothing,150,1,150
2024-05-21,Ornaments,10,2,20
2024-05-21,Other,15,1,15
2024-05-21,Ornaments,50,1,50
2024-05-21,Ornaments,80,1,80
2024-05-21,Ornaments,15,1,15
2024-05-21,Ornaments,55,2,110
2024-05-21,Clothing,65,1,65
2024-05-21,Clothing,60,1,60
2024-05-21,Ornaments,55,2,110
2024-05-21,Ornaments,15,1,15
2024-05-21,Clothing,132,6,792
2024-05-21,Ornaments,37,2,74
2024-05-21,Ornaments,10,4,40
2024-05-21,Ornaments,32,5,160
2024-05-21,Clothing,170,1,170
2024-05-21,Clothing,70,5,350
2024-05-21,Ornaments,137,1,137
2024-05-21,Clothing,95,2,190
2024-05-21,Clothing,135,2,270
2024-05-21,Ornaments,50,1,50
2024-05-21,Clothing,122,4,488
2024-05-21,Clothing,60,1,60
2024-05-21,Clothing,105,1,105
2024-05-21,Ornaments,20,2,40
2024-05-21,Other,10,2,20
2024-05-21,Clothing,105,4,420
2024-05-21,Clothing,97,1,97
2024-05-21,Clothing,90,1,90
2024-05-21,Clothing,160,1,160
2024-05-21,Clothing,118,1,118
2024-05-21,Ornaments,45,2,90
2024-05-21,Other,40,1,40
2024-05-21,Other,9,1,9
2024-05-21,Clothing,105,1,105
2024-05-21,Other,50,2,100
2024-05-21,Ornaments,45,1,45
2024-05-21,Clothing,132,2,264
2024-05-22,Clothing,165,1,165
2024-05-22,Ornaments,37,1,37
2024-05-22,Clothing,65,2,130
2024-05-22,Clothing,153,1,153
2024-05-22,Clothing,118,1,118
2024-05-22,Other,9,1,9
2024-05-22,Other,40,1,40
2024-05-22,Other,10,1,10
2024-05-22,Clothing,135,2,270
2024-05-22,Clothing,130,3,390
2024-05-22,Clothing,113,4,452
2024-05-22,Clothing,145,1,145
2024-05-22,Clothing,100,1,100
2024-05-22,Clothing,65,1,65
2024-05-22,Clothing,135,3,405
2024-05-22,Clothing,70,2,140
2024-05-22,Clothing,205,2,410
2024-05-22,Other,14,1,14
2024-05-22,Clothing,65,3,195
2024-05-22,Clothing,155,1,155
2024-05-22,Clothing,65,2,130
2024-05-22,Clothing,105,6,630
2024-05-22,Ornaments,60,4,240
2024-05-22,Ornaments,70,1,70
2024-05-22,Clothing,60,1,60
2024-05-22,Other,35,1,35
2024-05-22,Ornaments,45,1,45
2024-05-22,Clothing,120,5,600
2024-05-22,Clothing,200,1,200
2024-05-22,Clothing,65,2,130
2024-05-22,Ornaments,45,3,135
2024-05-22,Clothing,158,1,158
2024-05-22,Other,4,3,12
2024-05-22,Ornaments,55,2,110
2024-05-22,Clothing,100,2,200
2024-05-22,Clothing,135,4,540
2024-05-22,Clothing,135,4,540
2024-05-22,Other,54,2,108
2024-05-22,Clothing,130,3,390
2024-05-22,Ornaments,15,1,15
2024-05-22,Clothing,100,3,300
2024-05-22,Clothing,140,1,140
2024-05-22,Clothing,113,1,113
2024-05-22,Ornaments,10,2,20
2024-05-22,Clothing,135,3,405
2024-05-22,Clothing,137,1,137
2024-05-22,Clothing,65,1,65
2024-05-22,Ornaments,15,1,15
2024-05-22,Ornaments,60,1,60
2024-05-22,Ornaments,80,4,320
2024-05-22,Clothing,158,5,790
2024-05-22,Clothing,140,1,140
2024-05-22,Clothing,140,1,140
2024-05-22,Other,14,1,14
2024-05-22,Ornaments,40,1,40
2024-05-22,Clothing,65,1,65
2024-05-22,Other,14,1,14
2024-05-22,Ornaments,45,1,45
2024-05-22,Ornaments,95,1,95
2024-05-22,Ornaments,85,1,85
2024-05-22,Other,9,5,45
2024-05-22,Clothing,95,2,190
2024-05-22,Clothing,130,1,130
2024-05-22,Other,10,1,10
2024-05-22,Clothing,92,2,184
2024-05-22,Clothing,65,1,65
2024-05-22,Clothing,65,1,65
2024-05-22,Other,14,1,14
2024-05-22,Clothing,130,2,260
2024-05-22,Clothing,145,6,870
2024-05-22,Clothing,97,3,291
2024-05-22,Clothing,130,2,260
2024-05-22,Clothing,92,2,184
2024-05-22,Clothing,92,4,368
2024-05-22,Ornaments,10,1,10
2024-05-22,Clothing,65,1,65
2024-05-22,Clothing,100,2,200
2024-05-22,Clothing,65,1,65
2024-05-22,Other,5,1,5
2024-05-22,Clothing,65,1,65
2024-05-22,Clothing,142,1,142
2024-05-22,Ornaments,60,1,60
2024-05-22,Ornaments,50,1,50
2024-05-22,Clothing,115,1,115
2024-05-22,Clothing,95,1,95
2024-05-22,Clothing,102,1,102
2024-05-22,Ornaments,55,1,55
2024-05-22,Other,10,3,30
2024-05-22,Clothing,100,2,200
2024-05-22,Ornaments,60,3,180
2024-05-22,Clothing,102,1,102
2024-05-22,Clothing,65,1,65
2024-05-22,Other,50,1,50
2024-05-22,Clothing,137,2,274
2024-05-22,Clothing,102,4,408
2024-05-22,Ornaments,15,1,15
2024-05-23,Ornaments,50,3,150
2024-05-23,Ornaments,20,3,60
2024-05-23,Clothing,125,1,125
2024-05-23,Other,15,1,15
2024-05-23,Ornaments,115,1,115
2024-05-23,Other,4,5,20
2024-05-23,Clothing,65,3,195
2024-05-23,Other,4,1,4
2024-05-23,Ornaments,45,3,135
2024-05-23,Clothing,95,1,95
2024-05-23,Clothing,70,1,70
2024-05-23,Ornaments,45,1,45
2024-05-23,Ornaments,72,1,72
2024-05-23,Clothing,97,3,291
2024-05-23,Clothing,102,5,510
2024-05-23,Clothing,120,1,120
2024-05-23,Ornaments,15,1,15
2024-05-23,Ornaments,50,1,50
2024-05-23,Ornaments,15,1,15
2024-05-23,Other,14,2,28
2024-05-23,Clothing,122,4,488
2024-05-23,Clothing,118,3,354
2024-05-23,Clothing,118,1,118
2024-05-23,Other,5,2,10
2024-05-23,Clothing,92,4,368
2024-05-23,Ornaments,15,2,30
2024-05-23,Clothing,162,1,162
2024-05-23,Ornaments,15,2,30
2024-05-23,Clothing,100,4,400
2024-05-23,Ornaments,15,1,15
2024-05-23,Clothing,65,1,65
2024-05-23,Other,15,1,15
2024-05-23,Ornaments,15,4,60
2024-05-23,Clothing,105,1,105
2024-05-23,Clothing,65,2,130
2024-05-23,Other,14,3,42
2024-05-23,Clothing,65,2,130
2024-05-23,Clothing,65,1,65
2024-05-23,Clothing,65,1,65
2024-05-23,Clothing,65,1,65
2024-05-23,Ornaments,37,2,74
2024-05-23,Ornaments,60,1,60
2024-05-23,Clothing,100,3,300
2024-05-23,Other,9,2,18
2024-05-23,Clothing,170,1,170
2024-05-23,Ornaments,15,3,45
2024-05-23,Clothing,110,2,220
2024-05-23,Ornaments,55,3,165
2024-05-23,Ornaments,97,5,485
2024-05-23,Other,4,1,4
2024-05-23,Clothing,110,1,110
2024-05-23,Ornaments,15,1,15
2024-05-23,Clothing,97,1,97
2024-05-23,Other,14,1,14
2024-05-23,Clothing,65,3,195
2024-05-23,Clothing,97,3,291
2024-05-23,Clothing,97,1,97
2024-05-23,Other,5,1,5
2024-05-23,Ornaments,45,2,90
2024-05-23,Ornaments,20,1,20
2024-05-23,Clothing,135,2,270
2024-05-23,Clothing,97,1,97
2024-05-23,Ornaments,65,2,130
2024-05-23,Clothing,60,3,180
2024-05-23,Ornaments,90,1,90
2024-05-23,Ornaments,20,3,60
2024-05-23,Ornaments,85,1,85
2024-05-23,Clothing,65,1,65
2024-05-23,Clothing,65,1,65
2024-05-23,Clothing,105,2,210
2024-05-23,Other,10,1,10
2024-05-23,Ornaments,15,1,15
2024-05-24,Clothing,70,1,70
2024-05-24,Clothing,92,1,92
2024-05-24,Other,4,1,4
2024-05-24,Clothing,65,4,260
2024-05-24,Clothing,158,1,158
2024-05-24,Clothing,60,1,60
2024-05-24,Other,9,1,9
2024-05-24,Clothing,65,1,65
2024-05-24,Ornaments,45,1,45
2024-05-24,Clothing,92,2,184
2024-05-24,Other,64,1,64
2024-05-24,Clothing,85,3,255
2024-05-24,Other,14,1,14
2024-05-24,Clothing,65,2,130
2024-05-24,Clothing,170,1,170
2024-05-24,Clothing,130,3,390
2024-05-24,Clothing,102,2,204
2024-05-24,Clothing,123,1,123
2024-05-24,Clothing,60,2,120
2024-05-24,Ornaments,40,2,80
2024-05-24,Clothing,65,4,260
2024-05-24,Clothing,65,2,130
2024-05-24,Ornaments,10,1,10
2024-05-24,Ornaments,15,1,15
2024-05-24,Clothing,97,1,97
2024-05-24,Ornaments,85,1,85
2024-05-24,Clothing,100,1,100
2024-05-24,Other,5,3,15
2024-05-24,Clothing,97,2,194
2024-05-24,Other,9,1,9
2024-05-24,Ornaments,15,1,15
2024-05-24,Other,14,1,14
2024-05-24,Other,60,1,60
2024-05-24,Other,15,1,15
2024-05-24,Clothing,172,3,516
2024-05-24,Clothing,158,1,158
2024-05-24,Clothing,65,1,65
2024-05-24,Clothing,132,2,264
2024-05-24,Ornaments,15,1,15
2024-05-24,Ornaments,55,1,55
2024-05-24,Other,49,2,98
2024-05-24,Other,4,2,8
2024-05-24,Clothing,65,1,65
2024-05-24,Ornaments,45,1,45
2024-05-24,Clothing,153,4,612
2024-05-24,Clothing,100,5,500
2024-05-24,Ornaments,15,2,30
2024-05-24,Clothing,148,1,148
2024-05-24,Other,35,2,70
2024-05-24,Other,35,2,70
2024-05-24,Ornaments,45,2,90
2024-05-24,Other,15,1,15
2024-05-24,Other,10,1,10
2024-05-24,Clothing,65,2,130
2024-05-24,Other,10,2,20
2024-05-24,Clothing,65,1,65
2024-05-24,Clothing,65,3,195
2024-05-24,Ornaments,15,1,15
2024-05-24,Ornaments,57,1,57
2024-05-24,Clothing,70,2,140
2024-05-24,Clothing,60,2,120
2024-05-24,Clothing,118,1,118
2024-05-24,Clothing,97,2,194
2024-05-24,Clothing,60,3,180
2024-05-24,Ornaments,120,1,120
2024-05-24,Clothing,90,4,360
2024-05-24,Clothing,105,1,105
2024-05-24,Clothing,100,1,100
2024-05-24,Clothing,65,1,65
2024-05-24,Clothing,140,6,840
2024-05-24,Other,9,1,9
2024-05-24,Other,9,2,18
2024-05-24,Clothing,135,1,135
2024-05-24,Ornaments,115,1,115
2024-05-24,Clothing,110,4,440
2024-05-24,Clothing,70,4,280
2024-05-24,Ornaments,15,1,15
2024-05-24,Ornaments,72,1,72
2024-05-24,Ornaments,15,1,15
2024-05-24,Clothing,65,1,65
2024-05-24,Ornaments,50,1,50
2024-05-24,Other,10,1,10
2024-05-24,Clothing,195,1,195
2024-05-24,Ornaments,65,1,65
2024-05-24,Ornaments,25,2,50
2024-05-24,Ornaments,45,2,90
2024-05-25,Clothing,158,2,316
2024-05-25,Ornaments,45,3,135
2024-05-25,Other,15,3,45
2024-05-25,Clothing,100,1,100
2024-05-25,Ornaments,50,1,50
2024-05-25,Other,9,1,9
2024-05-25,Other,9,3,27
2024-05-25,Clothing,130,1,130
2024-05-25,Clothing,60,1,60
2024-05-25,Clothing,130,1,130
2024-05-25,Clothing,130,2,260
2024-05-25,Clothing,110,3,330
2024-05-25,Clothing,102,1,102
2024-05-25,Ornaments,15,1,15
2024-05-25,Ornaments,15,1,15
2024-05-25,Clothing,125,4,500
2024-05-25,Ornaments,35,1,35
2024-05-25,Clothing,125,1,125
2024-05-25,Clothing,175,5,875
2024-05-25,Clothing,92,1,92
2024-05-25,Clothing,132,3,396
2024-05-25,Clothing,175,1,175
2024-05-25,Other,9,2,18
2024-05-25,Ornaments,20,4,80
2024-05-25,Other,28,2,56
2024-05-25,Clothing,60,1,60
2024-05-25,Ornaments,107,3,321
2024-05-25,Clothing,105,1,105
2024-05-25,Ornaments,45,1,45
2024-05-25,Other,15,1,15
2024-05-25,Clothing,65,1,65
2024-05-25,Clothing,65,1,65
2024-05-25,Clothing,65,1,65
2024-05-25,Ornaments,90,1,90
2024-05-25,Clothing,100,1,100
2024-05-25,Other,9,1,9
2024-05-25,Ornaments,55,2,110
2024-05-25,Clothing,95,1,95
2024-05-25,Clothing,140,2,280
2024-05-25,Ornaments,32,1,32
2024-05-25,Clothing,192,2,384
2024-05-25,Clothing,60,2,120
2024-05-25,Other,4,1,4
2024-05-25,Clothing,65,2,130
2024-05-25,Clothing,60,2,120
2024-05-25,Clothing,140,1,140
2024-05-25,Ornaments,60,1,60
2024-05-25,Ornaments,70,1,70
2024-05-25,Clothing,70,1,70
2024-05-25,Ornaments,65,1,65
2024-05-25,Clothing,195,1,195
2024-05-25,Clothing,142,2,284
2024-05-25,Other,10,5,50
2024-05-25,Ornaments,20,1,20
2024-05-25,Clothing,60,4,240
2024-05-25,Clothing,70,2,140
2024-05-25,Ornaments,15,4,60
2024-05-25,Ornaments,15,1,15
2024-05-25,Other,14,2,28
2024-05-25,Ornaments,10,1,10
2024-05-25,Clothing,132,2,264
2024-05-25,Clothing,95,4,380
2024-05-25,Other,10,1,10
2024-05-25,Clothing,142,1,142
2024-05-25,Ornaments,32,2,64
2024-05-25,Ornaments,50,4,200
2024-05-25,Clothing,102,2,204
2024-05-25,Ornaments,15,3,45
2024-05-25,Clothing,140,1,140
2024-05-25,Ornaments,10,3,30
2024-05-25,Ornaments,10,2,20
2024-05-25,Clothing,142,4,568
2024-05-25,Clothing,60,1,60
2024-05-25,Ornaments,15,1,15
2024-05-25,Clothing,97,1,97
2024-05-25,Other,4,1,4
2024-05-25,Clothing,60,1,60
2024-05-25,Other,10,4,40
2024-05-25,Other,60,1,60
2024-05-25,Clothing,60,4,240
2024-05-25,Other,9,1,9
2024-05-25,Ornaments,20,2,40
2024-05-25,Other,9,1,9
2024-05-25,Clothing,65,1,65
2024-05-25,Clothing,170,1,170
2024-05-25,Clothing,60,2,120
2024-05-25,Clothing,230,2,460
2024-05-25,Clothing,130,1,130
2024-05-25,Ornaments,32,1,32
2024-05-25,Clothing,65,1,65
2024-05-25,Ornaments,60,2,120
2024-05-25,Clothing,140,2,280
2024-05-25,Clothing,100,1,100
2024-05-25,Clothing,125,3,375
2024-05-26,Clothing,100,1,100
2024-05-26,Clothing,225,2,450
2024-05-26,Clothing,60,1,60
2024-05-26,Other,5,1,5
2024-05-26,Ornaments,20,1,20
2024-05-26,Other,5,1,5
2024-05-26,Other,5,1,5
2024-05-26,Clothing,225,1,225
2024-05-26,Clothing,110,4,440
2024-05-26,Clothing,65,1,65
2024-05-26,Ornaments,40,4,160
2024-05-26,Other,10,1,10
2024-05-26,Other,9,1,9
2024-05-26,Clothing,100,1,100
2024-05-26,Clothing,113,1,113
2024-05-26,Clothing,60,2,120
2024-05-26,Clothing,145,2,290
2024-05-26,Clothing,92,3,276
2024-05-26,Ornaments,80,3,240
2024-05-26,Clothing,158,2,316
2024-05-26,Ornaments,10,1,10
2024-05-26,Ornaments,15,2,30
2024-05-26,Clothing,65,1,65
2024-05-26,Ornaments,10,1,10
2024-05-26,Ornaments,15,1,15
2024-05-26,Ornaments,20,6,120
2024-05-26,Clothing,65,1,65
2024-05-26,Clothing,123,2,246
2024-05-26,Clothing,137,2,274
2024-05-26,Ornaments,50,1,50
2024-05-26,Clothing,97,1,97
2024-05-26,Clothing,65,1,65
2024-05-26,Other,9,1,9
2024-05-26,Clothing,125,2,250
2024-05-26,Other,4,1,4
2024-05-26,Clothing,60,1,60
2024-05-26,Clothing,130,3,390
2024-05-26,Clothing,188,1,188
2024-05-26,Ornaments,45,5,225
2024-05-26,Clothing,95,1,95
2024-05-26,Ornaments,80,4,320
2024-05-26,Clothing,105,1,105
2024-05-26,Clothing,92,1,92
2024-05-26,Ornaments,32,4,128
2024-05-26,Clothing,95,2,190
2024-05-26,Clothing,97,3,291
2024-05-26,Other,9,1,9
2024-05-26,Clothing,105,1,105
2024-05-26,Clothing,60,1,60
2024-05-26,Clothing,100,1,100
2024-05-26,Clothing,65,2,130
2024-05-26,Clothing,153,1,153
2024-05-26,Ornaments,15,1,15
2024-05-26,Clothing,65,1,65
2024-05-26,Other,14,1,14
2024-05-26,Clothing,100,1,100
2024-05-26,Clothing,60,1,60
2024-05-26,Ornaments,20,1,20
2024-05-26,Other,49,1,49
2024-05-26,Clothing,118,1,118
2024-05-26,Clothing,97,2,194
2024-05-26,Other,10,3,30
2024-05-26,Ornaments,20,2,40
2024-05-26,Clothing,65,1,65
2024-05-26,Clothing,135,2,270
2024-05-26,Ornaments,20,5,100
2024-05-26,Clothing,125,1,125
2024-05-26,Clothing,165,3,495
2024-05-26,Clothing,70,1,70
2024-05-26,Ornaments,27,3,81
2024-05-26,Other,55,3,165
2024-05-26,Clothing,65,1,65
2024-05-26,Clothing,97,2,194
2024-05-26,Ornaments,32,1,32
2024-05-26,Clothing,65,2,130
2024-05-26,Clothing,158,3,474
2024-05-26,Clothing,65,2,130
2024-05-26,Ornaments,32,1,32
2024-05-26,Other,58,6,348
2024-05-26,Ornaments,40,1,40
2024-05-26,Clothing,100,4,400
2024-05-26,Other,79,3,237
2024-05-26,Other,9,3,27
2024-05-27,Ornaments,15,1,15
2024-05-27,Ornaments,27,3,81
2024-05-27,Other,44,2,88
2024-05-27,Clothing,70,2,140
2024-05-27,Clothing,95,1,95
2024-05-27,Ornaments,77,2,154
2024-05-27,Other,9,1,9
2024-05-27,Clothing,170,1,170
2024-05-27,Clothing,97,1,97
2024-05-27,Clothing,142,1,142
2024-05-27,Other,123,1,123
2024-05-27,Ornaments,20,2,40
2024-05-27,Ornaments,50,1,50
2024-05-27,Clothing,65,1,65
2024-05-27,Clothing,65,1,65
2024-05-27,Clothing,65,2,130
2024-05-27,Clothing,97,5,485
2024-05-27,Ornaments,55,2,110
2024-05-27,Clothing,145,4,580
2024-05-27,Clothing,60,1,60
2024-05-27,Clothing,97,4,388
2024-05-27,Other,9,2,18
2024-05-27,Clothing,100,2,200
2024-05-27,Ornaments,45,2,90
2024-05-27,Clothing,65,2,130
2024-05-27,Clothing,105,4,420
2024-05-27,Clothing,205,2,410
2024-05-27,Other,54,2,108
2024-05-27,Other,14,5,70
2024-05-27,Clothing,130,5,650
2024-05-27,Clothing,95,1,95
2024-05-27,Clothing,100,2,200
2024-05-27,Ornaments,62,2,124
2024-05-27,Clothing,60,1,60
2024-05-27,Clothing,102,3,306
2024-05-27,Clothing,105,2,210
2024-05-27,Other,10,3,30
2024-05-27,Ornaments,10,1,10
2024-05-27,Other,14,2,28
2024-05-27,Clothing,65,2,130
2024-05-27,Ornaments,27,5,135
2024-05-27,Clothing,70,2,140
2024-05-27,Ornaments,50,1,50
2024-05-27,Other,4,1,4
2024-05-27,Ornaments,145,1,145
2024-05-27,Clothing,65,3,195
2024-05-27,Other,9,1,9
2024-05-27,Clothing,65,1,65
2024-05-27,Clothing,60,1,60
2024-05-27,Other,9,1,9
2024-05-27,Other,44,2,88
2024-05-27,Clothing,135,1,135
2024-05-27,Ornaments,15,4,60
2024-05-27,Clothing,92,1,92
2024-05-27,Ornaments,87,1,87
2024-05-27,Ornaments,15,2,30
2024-05-27,Ornaments,32,1,32
2024-05-27,Ornaments,55,1,55
2024-05-27,Clothing,95,1,95
2024-05-27,Clothing,70,1,70
2024-05-27,Other,4,3,12
2024-05-27,Clothing,145,5,725
2024-05-27,Clothing,97,3,291
2024-05-27,Other,14,2,28
2024-05-27,Clothing,60,2,120
2024-05-27,Clothing,183,1,183
2024-05-27,Clothing,135,2,270
2024-05-27,Clothing,130,1,130
2024-05-27,Ornaments,15,1,15
2024-05-27,Ornaments,57,2,114
2024-05-27,Clothing,135,1,135
2024-05-27,Ornaments,40,1,40
2024-05-27,Clothing,115,3,345
2024-05-27,Clothing,65,1,65
2024-05-27,Clothing,142,1,142
2024-05-27,Ornaments,60,1,60
2024-05-27,Ornaments,10,1,10
2024-05-27,Ornaments,15,2,30
2024-05-27,Clothing,105,1,105
2024-05-27,Ornaments,50,2,100
2024-05-27,Clothing,97,2,194
2024-05-27,Clothing,70,2,140
2024-05-27,Other,4,1,4
2024-05-27,Clothing,97,2,194
2024-05-27,Clothing,100,2,200
2024-05-27,Ornaments,15,5,75
2024-05-27,Clothing,130,1,130
2024-05-27,Other,80,4,320
2024-05-27,Clothing,105,2,210
2024-05-27,Ornaments,15,1,15
2024-05-27,Other,5,4,20
2024-05-27,Other,14,1,14
2024-05-28,Clothing,165,1,165
2024-05-28,Clothing,60,1,60
2024-05-28,Clothing,118,2,236
2024-05-28,Clothing,65,1,65
2024-05-28,Other,10,2,20
2024-05-28,Clothing,65,3,195
2024-05-28,Clothing,170,1,170
2024-05-28,Ornaments,120,1,120
2024-05-28,Clothing,65,3,195
2024-05-28,Clothing,97,1,97
2024-05-28,Clothing,105,4,420
2024-05-28,Clothing,60,1,60
2024-05-28,Clothing,65,1,65
2024-05-28,Clothing,135,1,135
2024-05-28,Clothing,140,1,140
2024-05-28,Clothing,110,1,110
2024-05-28,Ornaments,50,1,50
2024-05-28,Clothing,170,1,170
2024-05-28,Ornaments,85,1,85
2024-05-28,Clothing,200,1,200
2024-05-28,Clothing,65,4,260
2024-05-28,Other,10,1,10
2024-05-28,Clothing,130,4,520
2024-05-28,Clothing,105,1,105
2024-05-28,Clothing,97,2,194
2024-05-28,Other,4,2,8
2024-05-28,Ornaments,95,2,190
2024-05-28,Other,14,4,56
2024-05-28,Ornaments,20,1,20
2024-05-28,Other,10,2,20
2024-05-28,Clothing,60,2,120
2024-05-28,Other,10,1,10
2024-05-28,Other,10,2,20
2024-05-28,Ornaments,90,1,90
2024-05-28,Other,5,1,5
2024-05-28,Ornaments,37,2,74
2024-05-28,Ornaments,40,1,40
2024-05-28,Other,9,1,9
2024-05-28,Ornaments,77,1,77
2024-05-28,Ornaments,15,1,15
2024-05-28,Other,10,3,30
2024-05-28,Clothing,165,4,660
2024-05-28,Clothing,95,2,190
2024-05-28,Clothing,65,1,65
2024-05-28,Ornaments,15,1,15
2024-05-28,Other,59,1,59
2024-05-28,Clothing,132,5,660
2024-05-28,Other,9,1,9
2024-05-28,Ornaments,52,2,104
2024-05-28,Ornaments,20,2,40
2024-05-28,Ornaments,40,2,80
2024-05-28,Other,28,1,28
2024-05-28,Ornaments,120,1,120
2024-05-28,Other,15,2,30
2024-05-28,Clothing,100,5,500
2024-05-28,Ornaments,90,2,180
2024-05-28,Clothing,105,1,105
2024-05-28,Other,10,1,10
2024-05-28,Other,9,4,36
2024-05-28,Ornaments,15,1,15
2024-05-28,Clothing,140,2,280
2024-05-28,Other,15,1,15
2024-05-28,Clothing,175,1,175
2024-05-28,Clothing,65,1,65
2024-05-28,Clothing,95,1,95
2024-05-28,Ornaments,60,1,60
2024-05-28,Clothing,135,1,135
2024-05-28,Ornaments,80,1,80
2024-05-28,Clothing,70,3,210
2024-05-28,Clothing,102,3,306
2024-05-28,Ornaments,15,2,30
2024-05-28,Ornaments,25,2,50
2024-05-28,Ornaments,15,1,15
2024-05-28,Clothing,95,1,95
2024-05-28,Ornaments,50,1,50
2024-05-28,Clothing,65,1,65
2024-05-28,Clothing,100,1,100
2024-05-28,Ornaments,60,1,60
2024-05-28,Clothing,65,3,195
2024-05-28,Ornaments,20,1,20
2024-05-29,Clothing,97,1,97
2024-05-29,Clothing,60,3,180
2024-05-29,Ornaments,10,1,10
2024-05-29,Ornaments,20,1,20
2024-05-29,Other,23,2,46
2024-05-29,Clothing,60,1,60
2024-05-29,Clothing,135,4,540
2024-05-29,Clothing,100,2,200
2024-05-29,Clothing,125,2,250
2024-05-29,Ornaments,15,1,15
2024-05-29,Ornaments,50,3,150
2024-05-29,Clothing,165,1,165
2024-05-29,Clothing,158,5,790
2024-05-29,Other,14,1,14
2024-05-29,Ornaments,55,2,110
2024-05-29,Ornaments,60,2,120
2024-05-29,Clothing,97,1,97
2024-05-29,Clothing,155,3,465
2024-05-29,Other,30,1,30
2024-05-29,Clothing,92,4,368
2024-05-29,Ornaments,15,4,60
2024-05-29,Other,4,2,8
2024-05-29,Other,79,1,79
2024-05-29,Other,74,1,74
2024-05-29,Clothing,193,2,386
2024-05-29,Clothing,70,1,70
2024-05-29,Clothing,102,2,204
2024-05-29,Clothing,105,1,105
2024-05-29,Clothing,65,1,65
2024-05-29,Clothing,172,1,172
2024-05-29,Clothing,97,2,194
2024-05-29,Ornaments,37,1,37
2024-05-29,Clothing,95,1,95
2024-05-29,Clothing,140,3,420
2024-05-29,Ornaments,15,1,15
2024-05-29,Ornaments,15,2,30
2024-05-29,Clothing,97,2,194
2024-05-29,Clothing,118,1,118
2024-05-29,Ornaments,20,2,40
2024-05-29,Other,4,2,8
2024-05-29,Clothing,160,1,160
2024-05-29,Clothing,102,1,102
2024-05-29,Ornaments,67,1,67
2024-05-29,Clothing,65,1,65
2024-05-29,Clothing,118,3,354
2024-05-29,Clothing,140,1,140
2024-05-29,Clothing,135,1,135
2024-05-29,Clothing,70,2,140
2024-05-29,Ornaments,82,2,164
2024-05-29,Clothing,65,1,65
2024-05-29,Ornaments,85,2,170
2024-05-29,Ornaments,132,3,396
2024-05-29,Clothing,65,2,130
2024-05-29,Clothing,100,1,100
2024-05-29,Ornaments,102,3,306
2024-05-29,Clothing,97,4,388
2024-05-29,Other,15,1,15
2024-05-29,Ornaments,45,3,135
2024-05-29,Other,9,2,18
2024-05-29,Clothing,205,1,205
2024-05-29,Clothing,102,1,102
2024-05-29,Other,84,2,168
2024-05-29,Other,50,2,100
2024-05-29,Clothing,130,1,130
2024-05-29,Other,45,3,135
2024-05-29,Other,9,1,9
2024-05-29,Clothing,102,5,510
2024-05-29,Other,34,1,34
2024-05-29,Clothing,65,1,65
2024-05-29,Ornaments,10,3,30
2024-05-29,Ornaments,85,1,85
2024-05-29,Clothing,60,2,120
2024-05-29,Clothing,92,1,92
2024-05-29,Other,14,1,14
2024-05-29,Clothing,123,1,123
2024-05-29,Clothing,90,2,180
2024-05-29,Clothing,102,4,408
2024-05-29,Clothing,120,1,120
2024-05-29,Ornaments,15,1,15
2024-05-29,Ornaments,37,1,37
2024-05-29,Clothing,135,1,135
2024-05-29,Other,45,1,45
2024-05-30,Ornaments,15,1,15
2024-05-30,Clothing,95,2,190
2024-05-30,Ornaments,15,2,30
2024-05-30,Clothing,137,1,137
2024-05-30,Other,10,1,10
2024-05-30,Clothing,97,3,291
2024-05-30,Ornaments,80,2,160
2024-05-30,Ornaments,90,2,180
2024-05-30,Ornaments,27,1,27
2024-05-30,Clothing,130,2,260
2024-05-30,Other,14,1,14
2024-05-30,Clothing,130,1,130
2024-05-30,Clothing,100,1,100
2024-05-30,Clothing,65,1,65
2024-05-30,Clothing,100,1,100
2024-05-30,Other,48,3,144
2024-05-30,Clothing,130,1,130
2024-05-30,Clothing,202,2,404
2024-05-30,Clothing,105,5,525
2024-05-30,Clothing,60,1,60
